object_in_context,identifier,abstract 1,abstract 2,abstract 3,Note,title 2,subject_topical 1,subject_topical 2,subject_name,subject_name_URI,type,date_text,date_single,date_qualifier,title,series_title,rights,repository,name,name_URI,name_role,publisher,file_url,record_creation_date
http://diglib.lib.utk.edu/fbpro/main.php?bid=301,fbpro_1988-09-10,1988 Football Program - UT vs Duke,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Tennessee gameday vs Duke,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1988-09-10,1988-09-10,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1988-09-10/fbpro_1988-09-10_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=48,fbpro_1997-10-04,1997 Football Program - UT vs Mississippi,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ", ,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1997-10-04,1997-10-04,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1997-10-04/fbpro_1997-10-04_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=469,fbpro_1950-11-11,1950 Football Program - UT vs Tennessee Tech,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1950-11-11,1950-11-11,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1950-11-11/fbpro_1950-11-11_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=623,fbpro_1932-11-24,1932 Football Program - UT vs Kentucky,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1932-11-24,1932-11-24,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1932-11-24/fbpro_1932-11-24_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=137,fbpro_2009-11-21,2009 Football Program - UT vs Vanderbilt,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Tennessee playbook,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2009-11-21,2009-11-21,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2009-11-21/fbpro_2009-11-21_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=373,fbpro_1971-11-06,1971 Football Program - UT vs South Carolina,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ", ,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1971-11-06,1971-11-06,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1971-11-06/fbpro_1971-11-06_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=765,fbpro_2007-01-01bowlguide,2006 Football Bowl Guide - UT vs Penn State (Outback Bowl),"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,OutBack Bowl 2007 Volunteers bowl media guide,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2007-01-01,2007-01-01,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2007-01-01bowlguide/fbpro_2007-01-01bowlguide_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=196,fbpro_1983-10-08,1983 Football Program - UT vs LSU,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ", ,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1983-10-08,1983-10-08,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1983-10-08/fbpro_1983-10-08_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=284,fbpro_1978-09-23,1978 Football Program - UT vs Oregon State,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1978-09-23,1978-09-23,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1978-09-23/fbpro_1978-09-23_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=667,fbpro_2006-04-08spring,2006 Football Spring Review,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,2006 Spring Review Orange and White football program,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2006-04-08,2006-04-08,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2006-04-08spring/fbpro_2006-04-08spring_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=89,fbpro_2003-09-27,2003 Football Program - UT vs South Carolina,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2003-09-27,2003-09-27,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2003-09-27/fbpro_2003-09-27_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=476,fbpro_1951-11-10,1951 Football Program - UT vs Washington & Lee,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1951-11-10,1951-11-10,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1951-11-10/fbpro_1951-11-10_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=140,fbpro_2009-10-03,2009 Football Program - UT vs Auburn,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,"Tennessee Playbook Oct 3, 2009","University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2009-10-03,2009-10-03,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2009-10-03/fbpro_2009-10-03_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=229,fbpro_1983-09-03,1983 Football Program - UT vs Pittsburgh,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1983-09-03,1983-09-03,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1983-09-03/fbpro_1983-09-03_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=239,fbpro_1985-11-16,1985 Football Program - UT vs Mississippi,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1985-11-16,1985-11-16,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1985-11-16/fbpro_1985-11-16_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=721,fbpro_2009-12-31bowlguide,2009 Football Bowl Guide - UT vs Virginia Tech (Chick-fil-A Bowl),"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2009-12-31,2009-12-31,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2009-12-31bowlguide/fbpro_2009-12-31bowlguide_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=53,fbpro_1998-11-07,1998 Football Program - UT vs UAB,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1998-11-07,1998-11-07,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1998-11-07/fbpro_1998-11-07_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=457,fbpro_1948-11-20,1948 Football Program - UT vs Kentucky,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1948-11-20,1948-11-20,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1948-11-20/fbpro_1948-11-20_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=244,fbpro_1984-11-10,1984 Football Program - UT vs Memphis,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1984-11-10,1984-11-10,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1984-11-10/fbpro_1984-11-10_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=368,fbpro_1971-09-18,1971 Football Program - UT vs UC-Santa Barbara,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ", ,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1971-09-18,1971-09-18,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1971-09-18/fbpro_1971-09-18_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=428,fbpro_1959-10-24,1959 Football Program - UT vs UT-Chattanooga,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1959-10-24,1959-10-24,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1959-10-24/fbpro_1959-10-24_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=155,fbpro_1987-09-05,1987 Football Program - UT vs Colorado State,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Colorado State Gameday,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1987-09-05,1987-09-05,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1987-09-05/fbpro_1987-09-05_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=222,fbpro_1981-10-10,1981 Football Program - UT vs Georgia Tech,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1981-10-10,1981-10-10,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1981-10-10/fbpro_1981-10-10_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=161,fbpro_1989-11-11,1989 Football Program - UT vs Akron,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1989-11-11,1989-11-11,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1989-11-11/fbpro_1989-11-11_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=768,fbpro_2013-08-31,2013 Football Program - UT vs Austin Peay,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2013-08-31,2013-08-31,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2013-08-31/fbpro_2013-08-31_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=595,fbpro_1909-11-25,1909 Football Program - UT vs Transylvania University,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1909-11-25,1909-11-25,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs",Public domain,"The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1909-11-25/fbpro_1909-11-25_001.jpg.t.jpg,2015-01-23T20:38:34Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=43,fbpro_1997-12-06,1997 Football Program - UT vs Auburn (SEC Championship),"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,"SEC football championship December 6, 1997","University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1997-12-06,1997-12-06,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1997-12-06/fbpro_1997-12-06_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=458,fbpro_1949-09-24,1949 Football Program - UT vs Mississippi State,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,, ,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1949-09-24,1949-09-24,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1949-09-24/fbpro_1949-09-24_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=99,fbpro_2004-09-25,2004 Football Program - UT vs Louisiana Tech,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Tennessee playbook Bulldogs (La Tech) vs Volunteers Homecoming,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2004-09-25,2004-09-25,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2004-09-25/fbpro_2004-09-25_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=408,fbpro_1955-09-24,1955 Football Program - UT vs Mississippi State,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1955-09-24,1955-09-24,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1955-09-24/fbpro_1955-09-24_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=94,fbpro_2004-11-27,2004 Football Program - UT vs Kentucky,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Tennessee playbook Wildcats vs Volunteers,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2004-11-27,2004-11-27,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2004-11-27/fbpro_2004-11-27_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=197,fbpro_1983-12-17pressguide,1983 Football Press Guide - UT vs Maryland (Citrus Bowl),"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ", ,,Florida Citrus Bowl 1993 press guide,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1983-12-17,1983-12-17,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1983-12-17pressguide/fbpro_1983-12-17pressguide_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=63,fbpro_2000-01-02,1999 Football Program - UT vs Nebraska (Fiesta Bowl),"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ",,,Tostitos Fiesta Bowl Nebraska vs Tennessee,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,2000-01-02,2000-01-02,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/2000-01-02/fbpro_2000-01-02_001.jpg.t.jpg,2015-01-08T00:36:36Z
http://diglib.lib.utk.edu/fbpro/main.php?bid=365,fbpro_1970-10-03,1970 Football Program - UT vs Army,"Issued for The University of Tennessee, Knoxville Football Programs for all home and special bowl games. Each piece is issued as a program guide for the game ", ,,,"University of Tennessee, Knoxville--Football--Periodicals",,Tennessee Volunteers (Football team)--Periodicals,n90646627,text,1970-10-03,1970-10-03,,"The University of Tennessee, Knoxville Football Programs","The University of Tennessee, Knoxville Football Programs","The copyright interests in this collection 
remain with the creator. For more information, contact Special Collections at special@utk.edu.","The University of Tennessee Libraries, Special Collections, Knoxville","University of Tennessee, Knoxville", n 80003889 ,Creator,"The University of Tennessee, Knoxville",http://diglib.lib.utk.edu/fbpro/data/1970-10-03/fbpro_1970-10-03_001.jpg.t.jpg,2015-01-08T00:36:36Z
